ms_timestamp,GSR,timestamp
1771391117447,832.0,2026-02-18 00:05:17.447
1771391117500,832.0,2026-02-18 00:05:17.500
1771391117549,832.0,2026-02-18 00:05:17.549
1771391117598,832.0,2026-02-18 00:05:17.598
1771391117652,832.0,2026-02-18 00:05:17.652
1771391117701,831.0,2026-02-18 00:05:17.701
1771391117750,831.0,2026-02-18 00:05:17.750
1771391117799,831.0,2026-02-18 00:05:17.799
1771391117852,830.0,2026-02-18 00:05:17.852
1771391117901,830.0,2026-02-18 00:05:17.901
1771391117951,829.0,2026-02-18 00:05:17.951
1771391118004,829.0,2026-02-18 00:05:18.004
1771391118053,828.0,2026-02-18 00:05:18.053
1771391118102,827.0,2026-02-18 00:05:18.102
1771391118151,827.0,2026-02-18 00:05:18.151
1771391118205,827.0,2026-02-18 00:05:18.205
1771391118254,826.0,2026-02-18 00:05:18.254
1771391118303,826.0,2026-02-18 00:05:18.303
1771391118352,826.0,2026-02-18 00:05:18.352
1771391118405,826.0,2026-02-18 00:05:18.405
1771391118454,826.0,2026-02-18 00:05:18.454
1771391118504,826.0,2026-02-18 00:05:18.504
1771391118557,826.0,2026-02-18 00:05:18.557
1771391118606,826.0,2026-02-18 00:05:18.606
1771391118655,826.0,2026-02-18 00:05:18.655
1771391118704,826.0,2026-02-18 00:05:18.704
1771391118758,826.0,2026-02-18 00:05:18.758
1771391118807,826.0,2026-02-18 00:05:18.807
1771391118856,826.0,2026-02-18 00:05:18.856
1771391118909,826.0,2026-02-18 00:05:18.909
1771391118958,826.0,2026-02-18 00:05:18.958
1771391119008,826.0,2026-02-18 00:05:19.008
1771391119057,826.0,2026-02-18 00:05:19.057
1771391119110,826.0,2026-02-18 00:05:19.110
1771391119159,826.0,2026-02-18 00:05:19.159
1771391119208,826.0,2026-02-18 00:05:19.208
1771391119261,826.0,2026-02-18 00:05:19.261
1771391119310,826.0,2026-02-18 00:05:19.310
1771391119360,826.0,2026-02-18 00:05:19.360
1771391119409,826.0,2026-02-18 00:05:19.409
1771391119462,826.0,2026-02-18 00:05:19.462
1771391119511,827.0,2026-02-18 00:05:19.511
1771391119560,827.0,2026-02-18 00:05:19.560
1771391119610,827.0,2026-02-18 00:05:19.610
1771391119663,828.0,2026-02-18 00:05:19.663
1771391119712,828.0,2026-02-18 00:05:19.712
1771391119761,828.0,2026-02-18 00:05:19.761
1771391119814,828.0,2026-02-18 00:05:19.814
1771391119863,829.0,2026-02-18 00:05:19.863
1771391119913,829.0,2026-02-18 00:05:19.913
1771391119962,828.0,2026-02-18 00:05:19.962
1771391120015,829.0,2026-02-18 00:05:20.015
1771391120064,829.0,2026-02-18 00:05:20.064
1771391120113,829.0,2026-02-18 00:05:20.113
1771391120166,828.0,2026-02-18 00:05:20.166
1771391120216,828.0,2026-02-18 00:05:20.216
1771391120265,828.0,2026-02-18 00:05:20.265
1771391120314,827.0,2026-02-18 00:05:20.314
1771391120367,827.0,2026-02-18 00:05:20.367
1771391120416,827.0,2026-02-18 00:05:20.416
1771391120466,826.0,2026-02-18 00:05:20.466
1771391120519,826.0,2026-02-18 00:05:20.519
1771391120568,825.0,2026-02-18 00:05:20.568
1771391120617,825.0,2026-02-18 00:05:20.617
1771391120666,824.0,2026-02-18 00:05:20.666
1771391120719,824.0,2026-02-18 00:05:20.719
1771391120769,824.0,2026-02-18 00:05:20.769
1771391120818,823.0,2026-02-18 00:05:20.818
1771391120867,823.0,2026-02-18 00:05:20.867
1771391120920,823.0,2026-02-18 00:05:20.920
1771391120969,823.0,2026-02-18 00:05:20.969
1771391121019,824.0,2026-02-18 00:05:21.019
1771391121072,824.0,2026-02-18 00:05:21.072
1771391121121,824.0,2026-02-18 00:05:21.121
1771391121170,824.0,2026-02-18 00:05:21.170
1771391121219,824.0,2026-02-18 00:05:21.219
1771391121272,824.0,2026-02-18 00:05:21.272
1771391121322,824.0,2026-02-18 00:05:21.322
1771391121371,824.0,2026-02-18 00:05:21.371
1771391121424,825.0,2026-02-18 00:05:21.424
1771391121473,825.0,2026-02-18 00:05:21.473
1771391121522,825.0,2026-02-18 00:05:21.522
1771391121571,826.0,2026-02-18 00:05:21.571
1771391121625,826.0,2026-02-18 00:05:21.625
1771391121674,826.0,2026-02-18 00:05:21.674
1771391121723,827.0,2026-02-18 00:05:21.723
1771391121776,827.0,2026-02-18 00:05:21.776
1771391121825,827.0,2026-02-18 00:05:21.825
1771391121875,828.0,2026-02-18 00:05:21.875
1771391121924,828.0,2026-02-18 00:05:21.924
1771391121977,828.0,2026-02-18 00:05:21.977
1771391122026,829.0,2026-02-18 00:05:22.026
1771391122075,829.0,2026-02-18 00:05:22.075
1771391122125,830.0,2026-02-18 00:05:22.125
1771391122178,830.0,2026-02-18 00:05:22.178
1771391122227,831.0,2026-02-18 00:05:22.227
1771391122276,831.0,2026-02-18 00:05:22.276
1771391122329,831.0,2026-02-18 00:05:22.329
1771391122379,832.0,2026-02-18 00:05:22.379
1771391122427,832.0,2026-02-18 00:05:22.427
1771391122477,832.0,2026-02-18 00:05:22.477
