ms_timestamp,GSR,timestamp
1771432602744,871.0,2026-02-18 11:36:42.744
1771432602797,871.0,2026-02-18 11:36:42.797
1771432602846,871.0,2026-02-18 11:36:42.846
1771432602895,871.0,2026-02-18 11:36:42.895
1771432602944,872.0,2026-02-18 11:36:42.944
1771432602997,872.0,2026-02-18 11:36:42.997
1771432603046,872.0,2026-02-18 11:36:43.046
1771432603096,872.0,2026-02-18 11:36:43.096
1771432603149,872.0,2026-02-18 11:36:43.149
1771432603198,872.0,2026-02-18 11:36:43.198
1771432603247,872.0,2026-02-18 11:36:43.247
1771432603296,872.0,2026-02-18 11:36:43.296
1771432603349,872.0,2026-02-18 11:36:43.349
1771432603399,872.0,2026-02-18 11:36:43.399
1771432603448,872.0,2026-02-18 11:36:43.448
1771432603501,871.0,2026-02-18 11:36:43.501
1771432603550,871.0,2026-02-18 11:36:43.550
1771432603601,871.0,2026-02-18 11:36:43.601
1771432603649,871.0,2026-02-18 11:36:43.649
1771432603702,870.0,2026-02-18 11:36:43.702
1771432603752,870.0,2026-02-18 11:36:43.752
1771432603800,869.0,2026-02-18 11:36:43.800
1771432603849,869.0,2026-02-18 11:36:43.849
1771432603903,869.0,2026-02-18 11:36:43.903
1771432603953,869.0,2026-02-18 11:36:43.953
1771432604001,869.0,2026-02-18 11:36:44.001
1771432604054,869.0,2026-02-18 11:36:44.054
1771432604103,869.0,2026-02-18 11:36:44.103
1771432604152,869.0,2026-02-18 11:36:44.152
1771432604201,869.0,2026-02-18 11:36:44.201
1771432604255,869.0,2026-02-18 11:36:44.255
1771432604304,869.0,2026-02-18 11:36:44.304
1771432604354,869.0,2026-02-18 11:36:44.354
1771432604406,869.0,2026-02-18 11:36:44.406
1771432604455,869.0,2026-02-18 11:36:44.455
1771432604506,869.0,2026-02-18 11:36:44.506
1771432604554,869.0,2026-02-18 11:36:44.554
1771432604607,869.0,2026-02-18 11:36:44.607
1771432604656,869.0,2026-02-18 11:36:44.656
1771432604705,869.0,2026-02-18 11:36:44.705
1771432604758,869.0,2026-02-18 11:36:44.758
1771432604808,869.0,2026-02-18 11:36:44.808
1771432604857,869.0,2026-02-18 11:36:44.857
1771432604906,869.0,2026-02-18 11:36:44.906
1771432604959,869.0,2026-02-18 11:36:44.959
1771432605011,869.0,2026-02-18 11:36:45.011
1771432605058,870.0,2026-02-18 11:36:45.058
1771432605111,870.0,2026-02-18 11:36:45.111
1771432605160,870.0,2026-02-18 11:36:45.160
1771432605210,870.0,2026-02-18 11:36:45.210
1771432605258,870.0,2026-02-18 11:36:45.258
1771432605311,871.0,2026-02-18 11:36:45.311
1771432605361,871.0,2026-02-18 11:36:45.361
1771432605410,871.0,2026-02-18 11:36:45.410
1771432605460,871.0,2026-02-18 11:36:45.460
1771432605512,871.0,2026-02-18 11:36:45.512
1771432605561,872.0,2026-02-18 11:36:45.561
1771432605611,872.0,2026-02-18 11:36:45.611
1771432605674,872.0,2026-02-18 11:36:45.674
1771432605713,872.0,2026-02-18 11:36:45.713
1771432605762,872.0,2026-02-18 11:36:45.762
1771432605811,872.0,2026-02-18 11:36:45.811
1771432605864,872.0,2026-02-18 11:36:45.864
1771432605914,872.0,2026-02-18 11:36:45.914
1771432605963,872.0,2026-02-18 11:36:45.963
1771432606016,871.0,2026-02-18 11:36:46.016
1771432606065,871.0,2026-02-18 11:36:46.065
1771432606114,871.0,2026-02-18 11:36:46.114
1771432606164,870.0,2026-02-18 11:36:46.164
1771432606217,870.0,2026-02-18 11:36:46.217
1771432606266,870.0,2026-02-18 11:36:46.266
1771432606315,869.0,2026-02-18 11:36:46.315
1771432606368,869.0,2026-02-18 11:36:46.368
1771432606417,868.0,2026-02-18 11:36:46.417
1771432606466,868.0,2026-02-18 11:36:46.466
1771432606516,867.0,2026-02-18 11:36:46.516
1771432606569,867.0,2026-02-18 11:36:46.569
1771432606618,867.0,2026-02-18 11:36:46.618
1771432606667,867.0,2026-02-18 11:36:46.667
1771432606716,867.0,2026-02-18 11:36:46.716
1771432606770,867.0,2026-02-18 11:36:46.770
1771432606821,867.0,2026-02-18 11:36:46.821
1771432606868,867.0,2026-02-18 11:36:46.868
1771432606922,867.0,2026-02-18 11:36:46.922
1771432606970,867.0,2026-02-18 11:36:46.970
1771432607019,867.0,2026-02-18 11:36:47.019
1771432607069,867.0,2026-02-18 11:36:47.069
1771432607122,867.0,2026-02-18 11:36:47.122
1771432607171,867.0,2026-02-18 11:36:47.171
1771432607220,867.0,2026-02-18 11:36:47.220
1771432607273,867.0,2026-02-18 11:36:47.273
1771432607322,867.0,2026-02-18 11:36:47.322
1771432607372,867.0,2026-02-18 11:36:47.372
1771432607421,867.0,2026-02-18 11:36:47.421
1771432607474,867.0,2026-02-18 11:36:47.474
1771432607523,868.0,2026-02-18 11:36:47.523
1771432607572,868.0,2026-02-18 11:36:47.572
1771432607626,868.0,2026-02-18 11:36:47.626
1771432607675,868.0,2026-02-18 11:36:47.675
1771432607724,868.0,2026-02-18 11:36:47.724
1771432607773,868.0,2026-02-18 11:36:47.773
1771432607826,868.0,2026-02-18 11:36:47.826
1771432607875,869.0,2026-02-18 11:36:47.875
1771432607924,869.0,2026-02-18 11:36:47.924
1771432607974,870.0,2026-02-18 11:36:47.974
1771432608027,870.0,2026-02-18 11:36:48.027
1771432608076,870.0,2026-02-18 11:36:48.076
1771432608125,871.0,2026-02-18 11:36:48.125
1771432608178,871.0,2026-02-18 11:36:48.178
1771432608228,872.0,2026-02-18 11:36:48.228
1771432608278,872.0,2026-02-18 11:36:48.278
1771432608326,872.0,2026-02-18 11:36:48.326
1771432608379,872.0,2026-02-18 11:36:48.379
1771432608428,872.0,2026-02-18 11:36:48.428
